date,temp,humid,wind,radia,rain,flow,ks mrk.,ETp
2003-10-28 12:00:00,6.856944444444444,79.11111111111111,3.925,20.59722222222222,0.0,171.1,0.0,0.37
2003-10-29 00:00:00,4.177777777777778,87.5,2.1888888888888887,84.59722222222223,0.0,170.35,0.0,0.11
2003-10-29 12:00:00,3.077777777777777,88.84722222222223,1.3180555555555555,27.93055555555556,0.0,169.6,0.0,0.11
2003-10-30 00:00:00,2.9194444444444443,96.90277777777776,1.3097222222222222,16.09722222222222,1.5,172.45,0.0,0.16
2003-10-30 12:00:00,5.834722222222222,96.97222222222224,1.993055555555556,4.805555555555555,5.6,175.3,0.0,0.16
2003-10-31 00:00:00,5.8902777777777775,96.91666666666669,0.9236111111111112,45.958333333333336,0.4,213.1,0.0,0.17
2003-10-31 12:00:00,7.455555555555555,87.56944444444444,3.625,14.958333333333334,0.0,250.9,0.0,0.17
2003-11-01 00:00:00,7.591666666666667,88.93055555555556,5.341666666666667,9.180555555555555,0.5,225.45,0.0,0.315
2003-11-01 12:00:00,8.7,90.18055555555556,3.588888888888889,6.472222222222222,0.1,200.0,0.0,0.315
2003-11-02 00:00:00,8.850000000000001,89.01388888888889,2.879166666666667,41.875,0.0,193.35,0.0,0.27
2003-11-02 12:00:00,8.524999999999999,85.11111111111111,3.4347222222222222,12.88888888888889,0.5,186.7,0.0,0.27
2003-11-03 00:00:00,9.206944444444444,90.93055555555556,3.586111111111111,21.625,1.5,203.85,0.0,0.255
2003-11-03 12:00:00,9.144444444444444,92.06944444444444,2.709722222222222,7.361111111111111,3.6,221.0,0.0,0.255
2003-11-04 00:00:00,9.37638888888889,91.56944444444444,4.699999999999999,47.513888888888886,0.2,259.15,0.0,0.2
2003-11-04 12:00:00,7.3694444444444445,84.55555555555556,3.386111111111111,38.02777777777778,0.0,297.3,0.0,0.2
2003-11-05 00:00:00,5.476388888888889,94.83333333333331,1.4819444444444445,31.83333333333333,0.0,269.75,0.0,0.14
2003-11-05 12:00:00,7.591666666666667,92.09722222222224,2.095833333333333,18.48611111111111,0.0,242.2,0.0,0.14
2003-11-06 00:00:00,7.033333333333333,95.95833333333331,2.716666666666667,26.73611111111111,0.0,229.75,0.0,0.18
2003-11-06 12:00:00,6.336111111111111,89.76388888888889,3.147222222222222,10.208333333333334,0.0,217.3,0.0,0.18
2003-11-07 00:00:00,5.359722222222222,93.05555555555556,1.843055555555556,26.43055555555556,0.0,208.9,0.0,0.145
2003-11-07 12:00:00,4.577777777777778,91.30555555555556,2.8694444444444445,18.95833333333333,0.0,200.5,0.0,0.145
2003-11-08 00:00:00,6.259722222222222,87.66666666666667,5.1819444444444445,11.625,0.0,195.2,0.0,0.33
2003-11-08 12:00:00,5.770833333333333,87.04166666666667,6.147222222222222,5.930555555555555,0.0,189.9,0.0,0.33
2003-11-09 00:00:00,6.690277777777777,82.58333333333333,7.140277777777778,28.5,0.0,188.05,0.0,0.39
2003-11-09 12:00:00,5.526388888888889,83.98611111111111,5.022222222222222,9.34722222222222,0.0,186.2,0.0,0.39
2003-11-10 00:00:00,4.5625,87.5,4.981944444444444,6.513888888888889,0.0,178.7,0.0,0.37
2003-11-10 12:00:00,5.338888888888889,81.375,4.694444444444445,3.138888888888889,0.0,171.2,0.0,0.37
2003-11-11 00:00:00,5.975,77.91666666666667,4.520833333333333,64.66666666666667,0.0,167.7,0.0,0.26
2003-11-11 12:00:00,5.708333333333333,78.90277777777777,3.693055555555555,31.041666666666668,0.0,164.2,0.0,0.26
2003-11-12 00:00:00,5.440845070422536,80.63380281690141,3.9859154929577465,62.985915492957744,0.0,163.95,0.0,0.195
2003-11-12 12:00:00,5.25,82.47222222222223,3.759722222222222,31.77777777777778,0.0,163.7,0.0,0.195
2003-11-13 00:00:00,4.633333333333334,80.72222222222223,3.768055555555556,50.36111111111112,0.0,162.05,0.0,0.165
2003-11-13 12:00:00,3.898611111111111,83.11111111111111,2.2750000000000004,25.15277777777778,0.0,160.4,0.0,0.165
2003-11-14 00:00:00,4.288888888888889,96.41666666666669,2.0,12.86111111111111,0.0,158.05,0.0,0.205
2003-11-14 12:00:00,4.484722222222222,86.91666666666667,4.298611111111111,3.361111111111111,0.0,155.7,0.0,0.205
